SEED.ID,clan,family,Rep,DTF,Height
GMS_MN2025_212082,IRAT204,PI576332,2,48,188
GMS_MN2025_212082,IRAT204,PI576332,3,48,187
GMS_MN2025_212082,IRAT204,PI576332,4,48,176
GMS_MN2025_212083,Macia,PI656031,1,53,186
GMS_MN2025_212083,Macia,PI656031,2,53,187
GMS_MN2025_212083,Macia,PI656031,3,53,205
GMS_MN2025_212083,Macia,PI656031,4,53,209
GMS_MN2025_212084,Mota Maradi,PI576387,1,53,279
GMS_MN2025_212084,Mota Maradi,PI576387,2,53,275
GMS_MN2025_212084,Mota Maradi,PI576387,3,53,298
GMS_MN2025_212084,Mota Maradi,PI576387,4,53,285
GMS_MN2025_212085,Mota Maradi,PI607931,1,56,300
GMS_MN2025_212085,Mota Maradi,PI607931,2,56,330
GMS_MN2025_212085,Mota Maradi,PI607931,3,56,323
GMS_MN2025_212085,Mota Maradi,PI607931,4,56,313
GMS_MN2025_212086,Mota Maradi,PI597950,1,56,251
GMS_MN2025_212086,Mota Maradi,PI597950,2,56,272
GMS_MN2025_212086,Mota Maradi,PI597950,3,56,300
GMS_MN2025_212086,Mota Maradi,PI597950,4,56,248
GMS_MN2025_212087,Mota Maradi,PI607931,1,55,301
GMS_MN2025_212087,Mota Maradi,PI607931,2,55,299
GMS_MN2025_212087,Mota Maradi,PI607931,3,55,295
GMS_MN2025_212087,Mota Maradi,PI607931,4,55,313
GMS_MN2025_212088,Mota Maradi,PI576387,1,53,249
GMS_MN2025_212088,Mota Maradi,PI576387,2,53,271
GMS_MN2025_212088,Mota Maradi,PI576387,3,53,272
GMS_MN2025_212088,Mota Maradi,PI576387,4,53,261
GMS_MN2025_212090,Mota Maradi,PI533986,1,53,272
GMS_MN2025_212090,Mota Maradi,PI533986,2,53,226
GMS_MN2025_212090,Mota Maradi,PI533986,3,53,249
GMS_MN2025_212090,Mota Maradi,PI533986,4,53,282
GMS_MN2025_212091,Mota Maradi,PI533788,1,49,205
GMS_MN2025_212091,Mota Maradi,PI533788,2,49,216
GMS_MN2025_212091,Mota Maradi,PI533788,3,49,216
GMS_MN2025_212091,Mota Maradi,PI533788,4,49,243
GMS_MN2025_212092,CSM-63,PI534108,1,54,375
GMS_MN2025_212092,CSM-63,PI534108,2,54,343
GMS_MN2025_212092,CSM-63,PI534108,3,54,315
GMS_MN2025_212092,CSM-63,PI534108,4,54,301
GMS_MN2025_212095,IRAT204,PI656080,1,55,342
GMS_MN2025_212095,IRAT204,PI656080,2,55,305
GMS_MN2025_212095,IRAT204,PI656080,3,55,301
GMS_MN2025_212095,IRAT204,PI656080,4,55,313
GMS_MN2025_212097,IRAT204,PI656093,1,53,198
GMS_MN2025_212097,IRAT204,PI656093,2,53,207
GMS_MN2025_212097,IRAT204,PI656093,3,53,188
GMS_MN2025_212097,IRAT204,PI656093,4,53,181
GMS_MN2025_212098,IRAT204,PI576387,1,53,189
GMS_MN2025_212098,IRAT204,PI576387,2,53,194
GMS_MN2025_212098,IRAT204,PI576387,3,53,103
GMS_MN2025_212098,IRAT204,PI576387,4,53,132
GMS_MN2025_212099,IRAT204,PI656081,1,48,237
GMS_MN2025_212099,IRAT204,PI656081,2,48,226
GMS_MN2025_212099,IRAT204,PI656081,3,48,243
GMS_MN2025_212099,IRAT204,PI656081,4,48,231
GMS_MN2025_212101,IRAT204,PI533957,1,48,146
GMS_MN2025_212101,IRAT204,PI533957,2,48,129
GMS_MN2025_212101,IRAT204,PI533957,3,48,127
GMS_MN2025_212101,IRAT204,PI533957,4,48,141
GMS_MN2025_212102,IRAT204,PI655992,1,53,144
GMS_MN2025_212102,IRAT204,PI655992,2,53,201
GMS_MN2025_212102,IRAT204,PI655992,3,53,203
GMS_MN2025_212102,IRAT204,PI655992,4,53,213
GMS_MN2025_212103,Mota Maradi,PI576387,1,53,290
GMS_MN2025_212103,Mota Maradi,PI576387,2,53,285
GMS_MN2025_212103,Mota Maradi,PI576387,3,53,292
GMS_MN2025_212103,Mota Maradi,PI576387,4,53,273
GMS_MN2025_213103,IRAT204,PI533961,1,48,122
GMS_MN2025_213103,IRAT204,PI533961,2,48,125
GMS_MN2025_213103,IRAT204,PI533961,3,48,132
GMS_MN2025_213103,IRAT204,PI533961,4,48,120
GMS_MN2025_213102,IRAT204,PI656071,1,53,124
GMS_MN2025_213102,IRAT204,PI656071,2,53,104
GMS_MN2025_213102,IRAT204,PI656071,3,53,115
GMS_MN2025_213102,IRAT204,PI656071,4,53,119
GMS_MN2025_213101,CSM-63,PI534127,1,48,134
GMS_MN2025_213101,CSM-63,PI534127,2,48,145
GMS_MN2025_213101,CSM-63,PI534127,3,48,127
GMS_MN2025_213101,CSM-63,PI534127,4,48,135
GMS_MN2025_213100,IRAT204,PI656026,1,53,112
GMS_MN2025_213100,IRAT204,PI656026,2,53,106
GMS_MN2025_213100,IRAT204,PI656026,3,53,133
GMS_MN2025_213100,IRAT204,PI656026,4,53,109
GMS_MN2025_213098,Mota Maradi,PI576387,1,55,301
GMS_MN2025_213098,Mota Maradi,PI576387,2,55,303
GMS_MN2025_213098,Mota Maradi,PI576387,3,55,343
GMS_MN2025_213098,Mota Maradi,PI576387,4,55,313
GMS_MN2025_213097,Mota Maradi,PI656005,1,55,252
GMS_MN2025_213097,Mota Maradi,PI656005,2,55,219
GMS_MN2025_213097,Mota Maradi,PI656005,3,55,250
GMS_MN2025_213097,Mota Maradi,PI656005,4,55,238
GMS_MN2025_213096,IRAT204,PI655977,1,53,134
GMS_MN2025_213096,IRAT204,PI655977,2,53,142
GMS_MN2025_213096,IRAT204,PI655977,3,53,136
GMS_MN2025_213096,IRAT204,PI655977,4,53,135
GMS_MN2025_213095,IRAT204,PI655993,1,60,122
GMS_MN2025_213095,IRAT204,PI655993,2,60,124
GMS_MN2025_213095,IRAT204,PI655993,3,60,122
GMS_MN2025_213095,IRAT204,PI655993,4,60,117
GMS_MN2025_213094,IRAT204,PI595714,1,53,135
GMS_MN2025_213094,IRAT204,PI595714,2,53,130
GMS_MN2025_213094,IRAT204,PI595714,3,53,106
GMS_MN2025_213094,IRAT204,PI595714,4,53,112
GMS_MN2025_213093,CSM-63,PI655995,1,55,332
GMS_MN2025_213093,CSM-63,PI655995,2,55,331
GMS_MN2025_213093,CSM-63,PI655995,3,55,301
GMS_MN2025_213093,CSM-63,PI655995,4,55,282
GMS_MN2025_213092,IRAT204,PI653617,1,56,326
GMS_MN2025_213092,IRAT204,PI653617,2,56,313
GMS_MN2025_213092,IRAT204,PI653617,3,56,329
GMS_MN2025_213092,IRAT204,PI653617,4,56,332
GMS_MN2025_213090,Mota Maradi,PI607931,1,73,314
GMS_MN2025_213090,Mota Maradi,PI607931,2,73,292
GMS_MN2025_213090,Mota Maradi,PI607931,3,73,275
GMS_MN2025_213090,Mota Maradi,PI607931,4,73,301
GMS_MN2025_213089,Mota Maradi,PI595745,1,53,302
GMS_MN2025_213089,Mota Maradi,PI595745,2,53,285
GMS_MN2025_213089,Mota Maradi,PI595745,3,53,276
GMS_MN2025_213089,Mota Maradi,PI595745,4,53,285
GMS_MN2025_213088,IRAT204,PI597980,1,53,188
GMS_MN2025_213088,IRAT204,PI597980,2,53,209
GMS_MN2025_213088,IRAT204,PI597980,3,53,213
GMS_MN2025_213088,IRAT204,PI597980,4,53,186
GMS_MN2025_213087,IRAT204,PI595714,1,48,139
GMS_MN2025_213087,IRAT204,PI595714,2,48,119
GMS_MN2025_213087,IRAT204,PI595714,3,48,135
GMS_MN2025_213087,IRAT204,PI595714,4,48,136
GMS_MN2025_213086,IRAT204,PI656025,1,48,116
GMS_MN2025_213086,IRAT204,PI656025,2,48,112
GMS_MN2025_213086,IRAT204,PI656025,3,48,103
GMS_MN2025_213086,IRAT204,PI656025,4,48,101
GMS_MN2025_213084,IRAT204,PI656073,1,53,131
GMS_MN2025_213084,IRAT204,PI656073,2,53,126
GMS_MN2025_213084,IRAT204,PI656073,3,53,128
GMS_MN2025_213084,IRAT204,PI656073,4,53,123
GMS_MN2025_213083,CSM-63,PI656012,1,55,240
GMS_MN2025_213083,CSM-63,PI656012,2,55,272
GMS_MN2025_213083,CSM-63,PI656012,3,55,252
GMS_MN2025_213083,CSM-63,PI656012,4,55,285
GMS_MN2025_213082,Mota Maradi,PI597950,1,53,280
GMS_MN2025_213082,Mota Maradi,PI597950,2,53,229
GMS_MN2025_213082,Mota Maradi,PI597950,3,53,252
GMS_MN2025_213082,Mota Maradi,PI597950,4,53,249
GMS_MN2025_213081,IRAT204,PI595720,1,48,185
GMS_MN2025_213081,IRAT204,PI595720,2,48,200
GMS_MN2025_213081,IRAT204,PI595720,3,48,203
GMS_MN2025_213081,IRAT204,PI595720,4,48,199
GMS_MN2025_113080,CSM-63,PI655995,1,49,380
GMS_MN2025_113080,CSM-63,PI655995,2,49,344
GMS_MN2025_113080,CSM-63,PI655995,3,49,215
GMS_MN2025_113080,CSM-63,PI655995,4,49,226
GMS_MN2025_113079,Mota Maradi,PI533788,1,53,286
GMS_MN2025_113079,Mota Maradi,PI533788,2,53,251
GMS_MN2025_113079,Mota Maradi,PI533788,3,53,250
GMS_MN2025_113079,Mota Maradi,PI533788,4,53,262
GMS_MN2025_113078,IRAT204,PI533961,1,53,133
GMS_MN2025_113078,IRAT204,PI533961,2,53,141
GMS_MN2025_113078,IRAT204,PI533961,3,53,147
GMS_MN2025_113078,IRAT204,PI533961,4,53,153
GMS_MN2025_113077,Mota Maradi,PI607931,1,53,305
GMS_MN2025_113077,Mota Maradi,PI607931,2,53,282
GMS_MN2025_113077,Mota Maradi,PI607931,3,53,251
GMS_MN2025_113077,Mota Maradi,PI607931,4,53,240
GMS_MN2025_114076,Mota Maradi,PI576387,1,55,282
GMS_MN2025_114076,Mota Maradi,PI576387,2,55,259
GMS_MN2025_114076,Mota Maradi,PI576387,3,55,248
GMS_MN2025_114076,Mota Maradi,PI576387,4,55,253
GMS_MN2025_114077,Mota Maradi,PI595745,1,49,291
GMS_MN2025_114077,Mota Maradi,PI595745,2,49,276
GMS_MN2025_114077,Mota Maradi,PI595745,3,49,285
GMS_MN2025_114077,Mota Maradi,PI595745,4,49,281
GMS_MN2025_114078,CSM-63,PI534127,1,60,285
GMS_MN2025_114078,CSM-63,PI534127,2,60,283
GMS_MN2025_114078,CSM-63,PI534127,3,60,298
GMS_MN2025_114078,CSM-63,PI534127,4,60,304
GMS_MN2025_114080,Mota Maradi,PI576387,1,55,282
GMS_MN2025_114080,Mota Maradi,PI576387,2,55,279
GMS_MN2025_114080,Mota Maradi,PI576387,3,55,293
GMS_MN2025_114080,Mota Maradi,PI576387,4,55,299
GMS_MN2025_214081,IRAT204,PI533912,1,55,345
GMS_MN2025_214081,IRAT204,PI533912,2,55,310
GMS_MN2025_214081,IRAT204,PI533912,3,55,313
GMS_MN2025_214081,IRAT204,PI533912,4,55,290
GMS_MN2025_214082,Mota Maradi,PI597945,1,56,210
GMS_MN2025_214082,Mota Maradi,PI597945,2,56,243
GMS_MN2025_214082,Mota Maradi,PI597945,3,56,238
GMS_MN2025_214082,Mota Maradi,PI597945,4,56,215
GMS_MN2025_214083,IRAT204,PI656058,1,55,140
GMS_MN2025_214083,IRAT204,PI656058,2,55,136
GMS_MN2025_214083,IRAT204,PI656058,3,55,148
GMS_MN2025_214083,IRAT204,PI656058,4,55,138
GMS_MN2025_214085,IRAT204,PI656107,1,53,145
GMS_MN2025_214085,IRAT204,PI656107,2,53,141
GMS_MN2025_214085,IRAT204,PI656107,3,53,145
GMS_MN2025_214085,IRAT204,PI656107,4,53,139
GMS_MN2025_214086,CSM-63,PI656041,1,53,298
GMS_MN2025_214086,CSM-63,PI656041,2,53,292
GMS_MN2025_214086,CSM-63,PI656041,3,53,289
GMS_MN2025_214086,CSM-63,PI656041,4,53,297
GMS_MN2025_214087,IRAT204,PI656098,1,61,143
GMS_MN2025_214087,IRAT204,PI656098,2,61,148
GMS_MN2025_214087,IRAT204,PI656098,3,61,141
GMS_MN2025_214087,IRAT204,PI656098,4,61,125
GMS_MN2025_214088,Mota Maradi,PI533788,1,53,160
GMS_MN2025_214088,Mota Maradi,PI533788,2,53,122
GMS_MN2025_214088,Mota Maradi,PI533788,3,53,174
GMS_MN2025_214088,Mota Maradi,PI533788,4,53,101
GMS_MN2025_214089,IRAT204,PI656026,1,48,136
GMS_MN2025_214089,IRAT204,PI656026,2,48,139
GMS_MN2025_214089,IRAT204,PI656026,3,48,141
GMS_MN2025_214089,IRAT204,PI656026,4,48,126
GMS_MN2025_214091,IRAT204,PI533985,1,70,124
GMS_MN2025_214091,IRAT204,PI533985,2,70,155
GMS_MN2025_214091,IRAT204,PI533985,3,70,128
GMS_MN2025_214091,IRAT204,PI533985,4,70,139
GMS_MN2025_214092,IRAT204,PI656073,1,53,163
GMS_MN2025_214092,IRAT204,PI656073,2,53,154
GMS_MN2025_214092,IRAT204,PI656073,3,53,179
GMS_MN2025_214092,IRAT204,PI656073,4,53,161
GMS_MN2025_214094,Mota Maradi,PI533788,1,55,177
GMS_MN2025_214094,Mota Maradi,PI533788,2,55,197
GMS_MN2025_214094,Mota Maradi,PI533788,3,55,190
GMS_MN2025_214094,Mota Maradi,PI533788,4,55,200
GMS_MN2025_214095,Mota Maradi,PI595745,1,55,176
GMS_MN2025_214095,Mota Maradi,PI595745,2,55,153
GMS_MN2025_214095,Mota Maradi,PI595745,3,55,172
GMS_MN2025_214095,Mota Maradi,PI595745,4,55,191
GMS_MN2025_214097,Mota Maradi,PI607931,1,55,303
GMS_MN2025_214097,Mota Maradi,PI607931,2,55,280
GMS_MN2025_214097,Mota Maradi,PI607931,3,55,282
GMS_MN2025_214097,Mota Maradi,PI607931,4,55,261
GMS_MN2025_214098,Mota Maradi,PI561071,1,55,290
GMS_MN2025_214098,Mota Maradi,PI561071,2,55,282
GMS_MN2025_214098,Mota Maradi,PI561071,3,55,280
GMS_MN2025_214098,Mota Maradi,PI561071,4,55,289
GMS_MN2025_214099,IRAT204,PI576387,1,53,140
GMS_MN2025_214099,IRAT204,PI576387,2,53,132
GMS_MN2025_214099,IRAT204,PI576387,3,53,150
GMS_MN2025_214099,IRAT204,PI576387,4,53,126
GMS_MN2025_214102,IRAT204,PI595720,1,53,332
GMS_MN2025_214102,IRAT204,PI595720,2,53,333
GMS_MN2025_214102,IRAT204,PI595720,3,53,260
GMS_MN2025_214102,IRAT204,PI595720,4,53,259
GMS_MN2025_214103,Mota Maradi,PI576387,1,53,310
GMS_MN2025_214103,Mota Maradi,PI576387,2,53,316
GMS_MN2025_214103,Mota Maradi,PI576387,3,53,293
GMS_MN2025_214103,Mota Maradi,PI576387,4,53,301
GMS_MN2025_215103,IRAT204,PI533961,1,55,148
GMS_MN2025_215103,IRAT204,PI533961,2,55,144
GMS_MN2025_215103,IRAT204,PI533961,3,55,105
GMS_MN2025_215103,IRAT204,PI533961,4,55,108
GMS_MN2025_215102,Mota Maradi,PI576387,1,53,285
GMS_MN2025_215102,Mota Maradi,PI576387,2,53,271
GMS_MN2025_215102,Mota Maradi,PI576387,3,53,242
GMS_MN2025_215102,Mota Maradi,PI576387,4,53,282
GMS_MN2025_215100,IRAT204,PI533866,1,53,172
GMS_MN2025_215100,IRAT204,PI533866,2,53,148
GMS_MN2025_215100,IRAT204,PI533866,3,53,140
GMS_MN2025_215100,IRAT204,PI533866,4,53,184
GMS_MN2025_215099,IRAT204,PI595720,1,53,238
GMS_MN2025_215099,IRAT204,PI595720,2,53,262
GMS_MN2025_215099,IRAT204,PI595720,3,53,263
GMS_MN2025_215099,IRAT204,PI595720,4,53,262
GMS_MN2025_215098,IRAT204,PI641836,1,53,121
GMS_MN2025_215098,IRAT204,PI641836,2,53,125
GMS_MN2025_215098,IRAT204,PI641836,3,53,111
GMS_MN2025_215098,IRAT204,PI641836,4,53,131
GMS_MN2025_215097,Mota Maradi,PI597967,1,53,249
GMS_MN2025_215097,Mota Maradi,PI597967,2,53,305
GMS_MN2025_215097,Mota Maradi,PI597967,3,53,312
GMS_MN2025_215097,Mota Maradi,PI597967,4,53,315
GMS_MN2025_215096,IRAT204,PI656081,1,53,117
GMS_MN2025_215096,IRAT204,PI656081,2,53,124
GMS_MN2025_215096,IRAT204,PI656081,3,53,112
GMS_MN2025_215096,IRAT204,PI656081,4,53,114
GMS_MN2025_215094,Mota Maradi,PI607931,1,56,325
GMS_MN2025_215094,Mota Maradi,PI607931,2,56,301
GMS_MN2025_215094,Mota Maradi,PI607931,3,56,298
GMS_MN2025_215094,Mota Maradi,PI607931,4,56,291
GMS_MN2025_215093,Mota Maradi,PI595745,1,53,289
GMS_MN2025_215093,Mota Maradi,PI595745,2,53,261
GMS_MN2025_215093,Mota Maradi,PI595745,3,53,280
GMS_MN2025_215093,Mota Maradi,PI595745,4,53,276
GMS_MN2025_215092,Mota Maradi,PI576387,1,53,271
GMS_MN2025_215092,Mota Maradi,PI576387,2,53,270
GMS_MN2025_215092,Mota Maradi,PI576387,3,53,280
GMS_MN2025_215092,Mota Maradi,PI576387,4,53,283
GMS_MN2025_215091,IRAT204,PI656026,1,53,150
GMS_MN2025_215091,IRAT204,PI656026,2,53,138
GMS_MN2025_215091,IRAT204,PI656026,3,53,141
GMS_MN2025_215091,IRAT204,PI656026,4,53,147
GMS_MN2025_215090,IRAT204,PI656026,1,52,158
GMS_MN2025_215090,IRAT204,PI656026,2,52,150
GMS_MN2025_215090,IRAT204,PI656026,3,52,138
GMS_MN2025_215090,IRAT204,PI656026,4,52,145
GMS_MN2025_215088,IRAT204,PI656073,1,53,279
GMS_MN2025_215088,IRAT204,PI656073,2,53,289
GMS_MN2025_215088,IRAT204,PI656073,3,53,279
GMS_MN2025_215088,IRAT204,PI656073,4,53,195
GMS_MN2025_215087,Mota Maradi,PI533949,1,53,285
GMS_MN2025_215087,Mota Maradi,PI533949,2,53,271
GMS_MN2025_215087,Mota Maradi,PI533949,3,53,291
GMS_MN2025_215087,Mota Maradi,PI533949,4,53,250
GMS_MN2025_215086,Mota Maradi,PI576387,1,55,282
GMS_MN2025_215086,Mota Maradi,PI576387,2,55,289
GMS_MN2025_215086,Mota Maradi,PI576387,3,55,275
GMS_MN2025_215086,Mota Maradi,PI576387,4,55,304
GMS_MN2025_215085,Mota Maradi,PI607931,1,56,302
GMS_MN2025_215085,Mota Maradi,PI607931,2,56,320
GMS_MN2025_215085,Mota Maradi,PI607931,3,56,272
GMS_MN2025_215085,Mota Maradi,PI607931,4,56,282
GMS_MN2025_215084,IRAT204,PI533830,1,53,180
GMS_MN2025_215084,IRAT204,PI533830,2,53,197
GMS_MN2025_215084,IRAT204,PI533830,3,53,183
GMS_MN2025_215084,IRAT204,PI533830,4,53,187
GMS_MN2025_215083,Mota Maradi,PI597950,1,53,264
GMS_MN2025_215083,Mota Maradi,PI597950,2,53,270
GMS_MN2025_215083,Mota Maradi,PI597950,3,53,281
GMS_MN2025_215083,Mota Maradi,PI597950,4,53,285
GMS_MN2025_215081,Macia,PI24969,1,55,124
GMS_MN2025_215081,Macia,PI24969,2,55,121
GMS_MN2025_215081,Macia,PI24969,3,55,91
GMS_MN2025_215081,Macia,PI24969,4,55,126
GMS_MN2025_115079,IRAT204,PI533912,1,55,262
GMS_MN2025_115079,IRAT204,PI533912,2,55,273
GMS_MN2025_115079,IRAT204,PI533912,3,55,264
GMS_MN2025_115079,IRAT204,PI533912,4,55,242
GMS_MN2025_115078,IRAT204,PI576339,1,53,130
GMS_MN2025_115078,IRAT204,PI576339,2,53,136
GMS_MN2025_115078,IRAT204,PI576339,3,53,116
GMS_MN2025_115078,IRAT204,PI576339,4,53,113
GMS_MN2025_115077,IRAT204,PI533985,1,60,305
GMS_MN2025_115077,IRAT204,PI533985,2,60,288
GMS_MN2025_115077,IRAT204,PI533985,3,60,310
GMS_MN2025_115077,IRAT204,PI533985,4,60,299
GMS_MN2025_116076,CSM-63,PI534127,1,62,352
GMS_MN2025_116076,CSM-63,PI534127,2,62,342
GMS_MN2025_116076,CSM-63,PI534127,3,62,331
GMS_MN2025_116076,CSM-63,PI534127,4,62,302
GMS_MN2025_116077,Mota Maradi,PI561071,1,53,262
GMS_MN2025_116077,Mota Maradi,PI561071,2,53,255
GMS_MN2025_116077,Mota Maradi,PI561071,3,53,265
GMS_MN2025_116077,Mota Maradi,PI561071,4,53,259
GMS_MN2025_116078,Mota Maradi,PI576387,1,53,233
GMS_MN2025_116078,Mota Maradi,PI576387,2,53,227
GMS_MN2025_116078,Mota Maradi,PI576387,3,53,212
GMS_MN2025_116078,Mota Maradi,PI576387,4,53,239
GMS_MN2025_116079,Mota Maradi,PI595745,1,53,290
GMS_MN2025_116079,Mota Maradi,PI595745,2,53,275
GMS_MN2025_116079,Mota Maradi,PI595745,3,53,298
GMS_MN2025_116079,Mota Maradi,PI595745,4,53,276
GMS_MN2025_116080,CSM-63,PI656036,1,53,282
GMS_MN2025_116080,CSM-63,PI656036,2,53,271
GMS_MN2025_116080,CSM-63,PI656036,3,53,255
GMS_MN2025_116080,CSM-63,PI656036,4,53,300
GMS_MN2025_216081,Mota Maradi,PI597967,1,53,322
GMS_MN2025_216081,Mota Maradi,PI597967,2,53,277
GMS_MN2025_216081,Mota Maradi,PI597967,3,53,281
GMS_MN2025_216081,Mota Maradi,PI597967,4,53,300
GMS_MN2025_216082,IRAT204,PI656073,1,53,232
GMS_MN2025_216082,IRAT204,PI656073,2,53,232
GMS_MN2025_216082,IRAT204,PI656073,3,53,226
GMS_MN2025_216082,IRAT204,PI656073,4,53,202
GMS_MN2025_216084,IRAT204,PI533799,1,53,310
GMS_MN2025_216084,IRAT204,PI533799,2,53,382
GMS_MN2025_216084,IRAT204,PI533799,3,53,393
GMS_MN2025_216084,IRAT204,PI533799,4,53,393
GMS_MN2025_216085,CSM-63,PI534108,1,49,355
GMS_MN2025_216085,CSM-63,PI534108,2,49,341
GMS_MN2025_216085,CSM-63,PI534108,3,49,345
GMS_MN2025_216085,CSM-63,PI534108,4,49,333
GMS_MN2025_216086,IRAT204,PI656094,1,53,280
GMS_MN2025_216086,IRAT204,PI656094,2,53,275
GMS_MN2025_216086,IRAT204,PI656094,3,53,234
GMS_MN2025_216086,IRAT204,PI656094,4,53,225
GMS_MN2025_216087,IRAT204,PI576339,1,56,139
GMS_MN2025_216087,IRAT204,PI576339,2,56,126
GMS_MN2025_216087,IRAT204,PI576339,3,56,121
GMS_MN2025_216087,IRAT204,PI576339,4,56,142
GMS_MN2025_216088,Mota Maradi,PI533949,1,55,323
GMS_MN2025_216088,Mota Maradi,PI533949,2,55,301
GMS_MN2025_216088,Mota Maradi,PI533949,3,55,279
GMS_MN2025_216088,Mota Maradi,PI533949,4,55,298
GMS_MN2025_216089,IRAT204,PI533957,1,53,143
GMS_MN2025_216089,IRAT204,PI533957,2,53,155
GMS_MN2025_216089,IRAT204,PI533957,3,53,135
GMS_MN2025_216089,IRAT204,PI533957,4,53,91
GMS_MN2025_216090,IRAT204,PI595714,1,53,179
GMS_MN2025_216090,IRAT204,PI595714,2,53,208
GMS_MN2025_216090,IRAT204,PI595714,3,53,212
GMS_MN2025_216090,IRAT204,PI595714,4,53,201
GMS_MN2025_216093,CSM-63,PI656036,1,49,209
GMS_MN2025_216093,CSM-63,PI656036,2,49,242
GMS_MN2025_216093,CSM-63,PI656036,3,49,298
GMS_MN2025_216093,CSM-63,PI656036,4,49,313
GMS_MN2025_216094,Mota Maradi,PI607931,1,53,301
GMS_MN2025_216094,Mota Maradi,PI607931,2,53,264
GMS_MN2025_216094,Mota Maradi,PI607931,3,53,251
GMS_MN2025_216094,Mota Maradi,PI607931,4,53,259
GMS_MN2025_216096,IRAT204,PI533996,1,55,183
GMS_MN2025_216096,IRAT204,PI533996,2,55,220
GMS_MN2025_216096,IRAT204,PI533996,3,55,221
GMS_MN2025_216096,IRAT204,PI533996,4,55,213
GMS_MN2025_216097,Mota Maradi,PI576387,1,53,262
GMS_MN2025_216097,Mota Maradi,PI576387,2,53,290
GMS_MN2025_216097,Mota Maradi,PI576387,3,53,292
GMS_MN2025_216097,Mota Maradi,PI576387,4,53,269
GMS_MN2025_216098,Mota Maradi,PI656005,1,53,318
GMS_MN2025_216098,Mota Maradi,PI656005,2,53,312
GMS_MN2025_216098,Mota Maradi,PI656005,3,53,301
GMS_MN2025_216098,Mota Maradi,PI656005,4,53,251
GMS_MN2025_216099,Macia,PI533936,1,48,86
GMS_MN2025_216099,Macia,PI533936,2,48,81
GMS_MN2025_216099,Macia,PI533936,3,48,83
GMS_MN2025_216099,Macia,PI533936,4,48,89
GMS_MN2025_216100,IRAT204,PI656104,1,55,151
GMS_MN2025_216100,IRAT204,PI656104,2,55,138
GMS_MN2025_216100,IRAT204,PI656104,3,55,166
GMS_MN2025_216100,IRAT204,PI656104,4,55,147
GMS_MN2025_216101,IRAT204,PI576435,1,55,135
GMS_MN2025_216101,IRAT204,PI576435,2,55,145
GMS_MN2025_216101,IRAT204,PI576435,3,55,140
GMS_MN2025_216101,IRAT204,PI576435,4,55,141
GMS_MN2025_216102,Mota Maradi,PI607931,1,60,337
GMS_MN2025_216102,Mota Maradi,PI607931,2,60,331
GMS_MN2025_216102,Mota Maradi,PI607931,3,60,292
GMS_MN2025_216102,Mota Maradi,PI607931,4,60,262
GMS_MN2025_217103,IRAT204,PI595714,1,53,94
GMS_MN2025_217103,IRAT204,PI595714,2,53,88
GMS_MN2025_217103,IRAT204,PI595714,3,53,113
GMS_MN2025_217103,IRAT204,PI595714,4,53,168
GMS_MN2025_217099,Mota Maradi,PI656005,1,53,349
GMS_MN2025_217099,Mota Maradi,PI656005,2,53,339
GMS_MN2025_217099,Mota Maradi,PI656005,3,53,331
GMS_MN2025_217099,Mota Maradi,PI656005,4,53,354
GMS_MN2025_217097,Mota Maradi,PI576387,1,55,314
GMS_MN2025_217097,Mota Maradi,PI576387,2,55,301
GMS_MN2025_217097,Mota Maradi,PI576387,3,55,297
GMS_MN2025_217097,Mota Maradi,PI576387,4,55,286
GMS_MN2025_217096,IRAT204,PI656058,1,55,116
GMS_MN2025_217096,IRAT204,PI656058,2,55,111
GMS_MN2025_217096,IRAT204,PI656058,3,55,107
GMS_MN2025_217096,IRAT204,PI656058,4,55,106
GMS_MN2025_217094,CSM-63,PI534108,1,53,304
GMS_MN2025_217094,CSM-63,PI534108,2,53,302
GMS_MN2025_217094,CSM-63,PI534108,3,53,282
GMS_MN2025_217094,CSM-63,PI534108,4,53,263
GMS_MN2025_217093,IRAT204,PI656026,1,53,123
GMS_MN2025_217093,IRAT204,PI656026,2,53,128
GMS_MN2025_217093,IRAT204,PI656026,3,53,136
GMS_MN2025_217093,IRAT204,PI656026,4,53,141
GMS_MN2025_217092,Mota Maradi,PI607931,1,55,215
GMS_MN2025_217092,Mota Maradi,PI607931,2,55,210
GMS_MN2025_217092,Mota Maradi,PI607931,3,55,218
GMS_MN2025_217092,Mota Maradi,PI607931,4,55,217
GMS_MN2025_217091,IRAT204,PI656081,1,53,289
GMS_MN2025_217091,IRAT204,PI656081,2,53,284
GMS_MN2025_217091,IRAT204,PI656081,3,53,290
GMS_MN2025_217091,IRAT204,PI656081,4,53,187
GMS_MN2025_217089,IRAT204,PI595714,1,56,143
GMS_MN2025_217089,IRAT204,PI595714,2,56,168
GMS_MN2025_217089,IRAT204,PI595714,3,56,205
GMS_MN2025_217089,IRAT204,PI595714,4,56,176
GMS_MN2025_217088,Mota Maradi,PI576387,1,53,261
GMS_MN2025_217088,Mota Maradi,PI576387,2,53,271
GMS_MN2025_217088,Mota Maradi,PI576387,3,53,269
GMS_MN2025_217088,Mota Maradi,PI576387,4,53,253
GMS_MN2025_217087,IRAT204,PI576387,1,53,252
GMS_MN2025_217087,IRAT204,PI576387,2,53,242
